NewEthpop_ETH,DC1117EW_C_SEX,DC1117EW_C_AGE,Rate
CHI,1,28,0.20855088512954
OAS,1,28,0.181018450467453
BLA,1,28,0.145339784240624
BLC,1,28,0.13114581186389
OBL,1,28,0.311432307836638
OTH,1,28,0.217775046575438
WBI,1,29,0.133680555902298
WHO,1,29,0.121484765533541
MIX,1,29,0.153227814908046
IND,1,29,0.14552860081623
PAK,1,29,0.0675314447445401
BAN,1,29,0.0475481403603202
CHI,1,29,0.134665747165079
OAS,1,29,0.20771293837882898
BLA,1,29,0.0911865273992057
BLC,1,29,0.27744847737602196
OBL,1,29,0.39567228810002797
OTH,1,29,0.209621200811476
WBI,1,30,0.12662790406649999
WHO,1,30,0.0901924340366659
MIX,1,30,0.147838594365396
IND,1,30,0.161646022588845
PAK,1,30,0.0511124979491525
BAN,1,30,0.051972416889269006
CHI,1,30,0.15132275073159399
OAS,1,30,0.16844760940220002
BLA,1,30,0.0903815462988088
BLC,1,30,0.35241758018704494
OBL,1,30,0.261494328675204
OTH,1,30,0.225473867688155
WBI,1,31,0.108084179334966
WHO,1,31,0.150055043637537
MIX,1,31,0.11019095689015301
IND,1,31,0.19551638503567498
PAK,1,31,0.049453665005465997
BAN,1,31,0.0153287451486034
CHI,1,31,0.11984065560319
OAS,1,31,0.10657268436153501
BLA,1,31,0.17350611449168696
BLC,1,31,0.352819775557323
OBL,1,31,0.05073212771377401
OTH,1,31,0.159445221263169
WBI,1,32,0.10845419520153599
WHO,1,32,0.143085586480341
MIX,1,32,0.125973294513916
IND,1,32,0.160202153336485
PAK,1,32,0.0563871117806008
BAN,1,32,0.0119366203926785
CHI,1,32,0.13744373859609801
OAS,1,32,0.163393637703927
BLA,1,32,0.12401937862119099
BLC,1,32,0.320269687110591
OBL,1,32,0.119488813255159
OTH,1,32,0.11917375761977302
WBI,1,33,0.11104688132483098
WHO,1,33,0.128537497988432
MIX,1,33,0.136678686189007
IND,1,33,0.148015108427575
PAK,1,33,0.0439365024637856
BAN,1,33,0.0124111877541314
CHI,1,33,0.141545359017237
OAS,1,33,0.11059700104261501
BLA,1,33,0.16776473346861498
BLC,1,33,0.082010891538026
OBL,1,33,0.11667090724098401
OTH,1,33,0.12273856655574801
WBI,1,34,0.0976696982219779
WHO,1,34,0.101114138237024
MIX,1,34,0.121024934795654
IND,1,34,0.118187803106283
PAK,1,34,0.0319294946365565
BAN,1,34,0.00921667288122434
CHI,1,34,0.14510619390226
OAS,1,34,0.0755808579013531
BLA,1,34,0.16318629848007699
BLC,1,34,0.187568356254311
OBL,1,34,0.177414252867842
OTH,1,34,0.095936853906921
WBI,1,35,0.0954950243716772
WHO,1,35,0.119377066991664
MIX,1,35,0.12561690277870802
IND,1,35,0.14936101338529
PAK,1,35,0.0528468186068554
BAN,1,35,0.009516836668245241
CHI,1,35,0.10394154594222199
OAS,1,35,0.0952550040626085
BLA,1,35,0.122186076369019
BLC,1,35,0.110854635162586
OBL,1,35,0.0164277207496241
OTH,1,35,0.0983502764292262
WBI,1,36,0.0850772837272906
WHO,1,36,0.115352954775881
MIX,1,36,0.119916760462148
IND,1,36,0.11433694984370599
PAK,1,36,0.0391891001686865
BAN,1,36,0.00968608663261339
CHI,1,36,0.112057664679377
OAS,1,36,0.08577724109425999
BLA,1,36,0.109171077288161
BLC,1,36,0.0901854487373301
OBL,1,36,0.0986241755690252
OTH,1,36,0.0890309146615206
WBI,1,37,0.0765249968035792
WHO,1,37,0.116049656532369
MIX,1,37,0.0702620915308225
IND,1,37,0.0968788527781885
PAK,1,37,0.0344081764066738
BAN,1,37,0.008725976132083141
CHI,1,37,0.11144416285533501
OAS,1,37,0.0897193457211193
BLA,1,37,0.0879959261892093
BLC,1,37,0.117530531821234
OBL,1,37,0.0751298323422871
OTH,1,37,0.0825838700673351
WBI,1,38,0.0683617566907197
WHO,1,38,0.13780267814145902
MIX,1,38,0.0820877983669996
IND,1,38,0.11541672844616499
PAK,1,38,0.0272830227711971
BAN,1,38,0.00569001964120187
CHI,1,38,0.12949758203123501
OAS,1,38,0.0434334211299591
BLA,1,38,0.142431755043851
BLC,1,38,0.138079383179182
OBL,1,38,0.0419141171756291
OTH,1,38,0.0629925275667302
WBI,1,39,0.0621805405500342
WHO,1,39,0.136510389138688
MIX,1,39,0.0733569362939989
IND,1,39,0.121388651099524
PAK,1,39,0.0381727573151321
BAN,1,39,0.00654256847532039
CHI,1,39,0.180540309514417
OAS,1,39,0.0691765808125188
BLA,1,39,0.12117109985141301
BLC,1,39,0.103935236936922
OBL,1,39,0.0285772143024825
OTH,1,39,0.0771984084443163
WBI,1,40,0.053613066879940004
WHO,1,40,0.11219994875810099
MIX,1,40,0.0754883059508209
IND,1,40,0.11157144352288799
PAK,1,40,0.0299421879983373
BAN,1,40,0.0078416659193028
CHI,1,40,0.0928176792685811
OAS,1,40,0.0581763742433622
BLA,1,40,0.11579524860216199
BLC,1,40,0.27856057867784695
OBL,1,40,0.118645800701667
OTH,1,40,0.0739673081948206
WBI,1,41,0.0508526499110345
WHO,1,41,0.102829183737428
MIX,1,41,0.0893227968865956
IND,1,41,0.0987898287543116
PAK,1,41,0.0336826114761589
BAN,1,41,0.00738614952436494
CHI,1,41,0.143538962565231
OAS,1,41,0.053290606043332
BLA,1,41,0.19629233971759502
BLC,1,41,0.135441286238194
OBL,1,41,0.108273318125368
OTH,1,41,0.0782947236975389
WBI,1,42,0.0451502050930442
WHO,1,42,0.113132376783365
MIX,1,42,0.0628576523925934
IND,1,42,0.0935489006522608
PAK,1,42,0.0269258383726485
BAN,1,42,0.00702487528160373
CHI,1,42,0.0907389087245267
OAS,1,42,0.05850765673608099
BLA,1,42,0.187505816013042
BLC,1,42,0.0382909706618523
OBL,1,42,0.0813577154291788
OTH,1,42,0.0840170877381248
WBI,1,43,0.0435178649147352
WHO,1,43,0.131111528743054
MIX,1,43,0.0769435042785321
IND,1,43,0.09330757947099401
PAK,1,43,0.023323758745587002
BAN,1,43,0.00744756661066893
CHI,1,43,0.0963263617188636
OAS,1,43,0.0823196376114826
BLA,1,43,0.119154325652276
BLC,1,43,0.0793942814189385
OBL,1,43,0.0281924135723562
OTH,1,43,0.0707961249866383
WBI,1,44,0.0392742994473841
WHO,1,44,0.108324546343
MIX,1,44,0.109739537296422
IND,1,44,0.0874050216665765
PAK,1,44,0.0332558791273721
BAN,1,44,0.00645288873818429
CHI,1,44,0.0996018722453327
OAS,1,44,0.0976198192812865
BLA,1,44,0.0991215546406794
BLC,1,44,0.0812973782935352
OBL,1,44,0.0127693860663934
OTH,1,44,0.0672171924819782
WBI,1,45,0.0324129837269588
WHO,1,45,0.135626739094027
MIX,1,45,0.0728676238278471
IND,1,45,0.155600608447549
PAK,1,45,0.0289571122468325
BAN,1,45,0.0069186776392121
CHI,1,45,0.0807410913982936
OAS,1,45,0.0849784645618893
BLA,1,45,0.0873452834994427
BLC,1,45,0.0367240864899178
OBL,1,45,0.035386669766319
OTH,1,45,0.07783106897141201
WBI,1,46,0.0372217499514319
WHO,1,46,0.0931506701252126
MIX,1,46,0.0106094667692714
IND,1,46,0.0296629408929213
PAK,1,46,0.0191917308148713
BAN,1,46,0.00035507060764085
CHI,1,46,0.0384881020961936
OAS,1,46,0.0326652078215846
BLA,1,46,0.0536050171374735
BLC,1,46,0.0951961530347314
OBL,1,46,0.00036492934983732404
OTH,1,46,0.0325129558502525
WBI,1,47,0.0301715017272634
WHO,1,47,0.0827646570685497
MIX,1,47,0.0111391216663933
IND,1,47,0.0287062808715837
PAK,1,47,0.0135637735195605
BAN,1,47,0.00032526214754455295
CHI,1,47,0.0341997517963471
OAS,1,47,0.057601491626895
BLA,1,47,0.0537610420884736
BLC,1,47,0.0214719768774215
OBL,1,47,0.000289611235372414
OTH,1,47,0.0431688177046099
WBI,1,48,0.0302120701665552
WHO,1,48,0.10294996509269301
MIX,1,48,0.007242533253740821
IND,1,48,0.0575137721530875
PAK,1,48,0.0250615016934826
BAN,1,48,0.000302640282129979
CHI,1,48,0.0342832705053641
OAS,1,48,0.0363740684769495
BLA,1,48,0.0538736530013168
BLC,1,48,0.0297704522294828
OBL,1,48,0.00049932758376679
OTH,1,48,0.0300264687882022
WBI,1,49,0.032979472078686005
WHO,1,49,0.0830349015160958
MIX,1,49,0.00786380509222888
IND,1,49,0.0331884713615181
PAK,1,49,0.0178988793608761
BAN,1,49,0.000287404835130321
CHI,1,49,0.0404740133370773
OAS,1,49,0.025346749195801002
BLA,1,49,0.0885120371891571
BLC,1,49,0.07669744356448
OBL,1,49,0.000218604821289542
OTH,1,49,0.0281074275883785
WBI,1,50,0.0275970590524275
WHO,1,50,0.0938642134333487
MIX,1,50,0.0154806489355273
IND,1,50,0.0244304747051205
PAK,1,50,0.0163034593286104
BAN,1,50,0.00033443821643109104
CHI,1,50,0.0318208407711447
OAS,1,50,0.0385261214289712
BLA,1,50,0.0645820530346139
BLC,1,50,0.474059935694451
OBL,1,50,0.00031355785131747003
OTH,1,50,0.0378290461086803
WBI,1,51,0.0252785676121788
WHO,1,51,0.0802115946231396
MIX,1,51,0.0113460694483034
IND,1,51,0.0280390592671398
PAK,1,51,0.0181191820149387
BAN,1,51,0.000529163688434659
CHI,1,51,0.0301941811786685
OAS,1,51,0.0411236374709464
BLA,1,51,0.053692312014878
BLC,1,51,0.0246077229153603
OBL,1,51,0.00020394181204258302
OTH,1,51,0.041401724594199996
WBI,1,52,0.0240617755354163
WHO,1,52,0.0902408325594473
MIX,1,52,0.0061565599417701
IND,1,52,0.03899569103766299
PAK,1,52,0.0177661612736907
BAN,1,52,0.0009528037818547279
CHI,1,52,0.05240050180406299
OAS,1,52,0.0334524231100901
BLA,1,52,0.106498049600259
BLC,1,52,0.0805973927466835
OBL,1,52,0.000185950348051344
OTH,1,52,0.034776676599652
WBI,1,53,0.0234104139867055
WHO,1,53,0.108445950639892
MIX,1,53,0.0198061832497884
IND,1,53,0.0283775749233241
PAK,1,53,0.0122578748339914
BAN,1,53,0.00101226607846063
CHI,1,53,0.0271826461490437
OAS,1,53,0.0487532242069209
BLA,1,53,0.0802622425008116
BLC,1,53,0.0724201996860162
OBL,1,53,0.002994231185198
OTH,1,53,0.0377444269534306
WBI,1,54,0.0177421967820687
WHO,1,54,0.0647516179245039
MIX,1,54,0.0106000851381503
IND,1,54,0.0357645466701385
PAK,1,54,0.011449170967453001
BAN,1,54,0.000992424283961601
CHI,1,54,0.0344872696456605
OAS,1,54,0.0443451112371048
BLA,1,54,0.0582215655839133
BLC,1,54,0.0518897507622391
OBL,1,54,0.00034376075872167
OTH,1,54,0.0304342230429786
WBI,1,55,0.0243875864066032
WHO,1,55,0.0802088485485054
MIX,1,55,0.00870980932211787
IND,1,55,0.0289679033008872
PAK,1,55,0.0218751545553953
BAN,1,55,0.00555652100984234
CHI,1,55,0.0241048783733349
OAS,1,55,0.0513974206713985
BLA,1,55,0.120371066575408
BLC,1,55,0.0303938400606888
OBL,1,55,0.000981225763986026
OTH,1,55,0.0415878526484884
WBI,1,56,0.0198588505653773
WHO,1,56,0.0674615307524375
MIX,1,56,0.00991306009928335
IND,1,56,0.0361926815226525
PAK,1,56,0.0120114453099475
BAN,1,56,0.00210283975596994
CHI,1,56,0.150197396073276
OAS,1,56,0.0702050262057401
BLA,1,56,0.0641949377223509
BLC,1,56,0.0215327417746413
OBL,1,56,0.0010203443641669
OTH,1,56,0.0401142033400615
WBI,1,57,0.0206432596106841
WHO,1,57,0.0764856617706078
MIX,1,57,0.00792727587279292
IND,1,57,0.0334239921727352
PAK,1,57,0.0107350765991083
BAN,1,57,0.00352671841479155
CHI,1,57,0.042340904695544
OAS,1,57,0.0301180924543043
BLA,1,57,0.042381751498863
BLC,1,57,0.0271407289330066
OBL,1,57,0.0
OTH,1,57,0.0532040186699784
WBI,1,58,0.0189212743413832
WHO,1,58,0.0915734475128204
MIX,1,58,0.0176747282759009
IND,1,58,0.0210869967729745
PAK,1,58,0.0143089684005293
BAN,1,58,0.00121660219028486
CHI,1,58,0.0430323822723064
OAS,1,58,0.156253852906104
BLA,1,58,0.113879356738716
BLC,1,58,0.0327437374261966
OBL,1,58,0.000633345306320653
OTH,1,58,0.0379497180320513
WBI,1,59,0.0205172280774488
WHO,1,59,0.0986692183644938
MIX,1,59,0.0266684029167998
IND,1,59,0.03720139739061701
PAK,1,59,0.0110034469560166
BAN,1,59,0.00101061075304047
CHI,1,59,0.053223470059464005
OAS,1,59,0.0698300335667273
BLA,1,59,0.36270075248503997
BLC,1,59,0.0976409221480404
OBL,1,59,0.000467030704292155
OTH,1,59,0.105953701240077
WBI,1,60,0.0147910276371725
WHO,1,60,0.0669435738273356
MIX,1,60,0.00776673646083553
IND,1,60,0.025050756190049
PAK,1,60,0.0134475474906917
BAN,1,60,0.0
CHI,1,60,0.0285498617487902
OAS,1,60,0.0450509423570991
BLA,1,60,0.254091539922838
BLC,1,60,0.0409176886716169
OBL,1,60,0.0
OTH,1,60,0.0560899297107178
WBI,1,61,0.0154758427116442
WHO,1,61,0.0444140892496581
MIX,1,61,0.0283990644883189
IND,1,61,0.004283701966230321
PAK,1,61,0.0009444739554454939
BAN,1,61,0.000795894990938661
CHI,1,61,0.0
OAS,1,61,0.033888717144892
BLA,1,61,0.167843039167393
BLC,1,61,0.0
OBL,1,61,0.0
OTH,1,61,0.0015552937154165302
WBI,1,62,0.0157835373549784
WHO,1,62,0.0451966099916602
MIX,1,62,0.0225617755260335
IND,1,62,0.007732849452385609
PAK,1,62,0.000839590617082216
BAN,1,62,0.0008112356283441629
CHI,1,62,0.0
OAS,1,62,0.0226279118045094
BLA,1,62,0.31265143926569705
BLC,1,62,0.0
OBL,1,62,0.0
OTH,1,62,0.00141694661868606
WBI,1,63,0.0153608736271523
WHO,1,63,0.0540505687517931
MIX,1,63,0.0307775549241028
IND,1,63,0.00385800905890826
PAK,1,63,0.00048154533948491506
BAN,1,63,0.0007383278201074809
CHI,1,63,0.0
OAS,1,63,0.0346713867062305
BLA,1,63,0.20050416278612498
BLC,1,63,0.0
OBL,1,63,0.0
OTH,1,63,0.00108599421121159
WBI,1,64,0.013691505331206999
WHO,1,64,0.0799452801215785
MIX,1,64,0.11389079307072698
IND,1,64,0.0028429184701663
PAK,1,64,0.000619680999558625
BAN,1,64,0.0022402389426705
CHI,1,64,0.0
OAS,1,64,0.0848970756040315
BLA,1,64,0.12379449633964
BLC,1,64,0.0
OBL,1,64,0.0
OTH,1,64,0.0033586601239296104
WBI,1,65,0.0122939864259669
WHO,1,65,0.0426568511676394
MIX,1,65,0.0521971416939605
IND,1,65,0.0046025815543464105
PAK,1,65,0.000637481632847105
BAN,1,65,0.000728825933471346
CHI,1,65,0.0
OAS,1,65,0.996377603715473
BLA,1,65,0.14819785692087398
BLC,1,65,0.000597907239749117
OBL,1,65,0.0
OTH,1,65,0.00404432932000914
WBI,1,66,0.0170399685427381
WHO,1,66,0.0752210251570954
MIX,1,66,0.0
IND,1,66,0.0032673291895874102
PAK,1,66,0.000535389934582156
BAN,1,66,0.00032404343664603903
CHI,1,66,0.0
OAS,1,66,0.11686861725403899
BLA,1,66,0.0
BLC,1,66,0.0
OBL,1,66,0.0
OTH,1,66,0.16748079993201598
WBI,1,67,0.0125108995375827
WHO,1,67,0.0391085712400786
MIX,1,67,0.0
IND,1,67,0.0032100043055846897
PAK,1,67,0.000799671934143362
BAN,1,67,0.000259756584637917
CHI,1,67,0.0
OAS,1,67,0.188879970290262
BLA,1,67,0.0
BLC,1,67,0.0012255428788161401
OBL,1,67,0.0
OTH,1,67,0.371277658017103
WBI,1,68,0.0150761132937743
WHO,1,68,0.0663667563350812
MIX,1,68,0.0
IND,1,68,0.0018602050865646601
PAK,1,68,0.00117476129658911
BAN,1,68,0.00028555820113626297
CHI,1,68,0.0
OAS,1,68,0.225397503139554
BLA,1,68,0.0
BLC,1,68,0.0
OBL,1,68,0.0
OTH,1,68,0.166048552527845
WBI,1,69,0.0110741121301821
WHO,1,69,0.0310319482801117
MIX,1,69,0.0
IND,1,69,0.0019446056081559397
PAK,1,69,0.00159953510713435
BAN,1,69,0.000439316576869124
CHI,1,69,0.0
OAS,1,69,0.0742513883401729
BLA,1,69,0.0
BLC,1,69,0.0
OBL,1,69,0.0
OTH,1,69,0.112421240587603
WBI,1,70,0.009026629281816459
WHO,1,70,0.0313958718133399
MIX,1,70,0.00255560388871737
IND,1,70,0.005161556053236671
PAK,1,70,0.0009082905567712679
BAN,1,70,0.00126236285051974
CHI,1,70,0.0
OAS,1,70,0.0326743205784971
BLA,1,70,0.0
BLC,1,70,0.0
OBL,1,70,0.0
OTH,1,70,0.199057807866607
WBI,1,71,0.00861780641812206
