NewEthpop_ETH,DC1117EW_C_SEX,DC1117EW_C_AGE,Rate
CHI,1,15,12.265134345929566
OAS,1,15,8.644245323707814
BLA,1,15,4.822105578187833
BLC,1,15,0.242350343388311
OBL,1,15,3.3687530550024674
OTH,1,15,10.395955271356625
WBI,1,16,2.993984482752502
WHO,1,16,0.7953421922193709
MIX,1,16,1.2867054313915478
IND,1,16,1.3283463838637664
PAK,1,16,0.7245525730165997
BAN,1,16,0.5829733346110575
CHI,1,16,3.6352551508246647
OAS,1,16,0.5496605726332826
BLA,1,16,0.4068321056535736
BLC,1,16,0.09535778116138009
OBL,1,16,0.026275441009969796
OTH,1,16,1.4241205745498686
WBI,1,17,3.173040578383041
WHO,1,17,1.211751716941555
MIX,1,17,1.6989508608665098
IND,1,17,1.3283463838637664
PAK,1,17,0.7703576207360402
BAN,1,17,0.7037320967804905
CHI,1,17,4.139110675738507
OAS,1,17,0.5996297155999446
BLA,1,17,0.5621528583749482
BLC,1,17,0.11950953359526675
OBL,1,17,0.0516347810655508
OTH,1,17,1.9779452424303727
WBI,1,18,3.7018806747802135
WHO,1,18,1.3783155268304286
MIX,1,18,2.011258004408148
IND,1,18,1.5282229557304148
PAK,1,18,0.9285932401304697
BAN,1,18,0.8578036209276988
CHI,1,18,4.134946580491286
OAS,1,18,0.6662552395554939
BLA,1,18,0.6537629538138285
BLC,1,18,0.14282846697970905
OBL,1,18,0.06246142870832756
OTH,1,18,2.2402832430053485
WBI,1,19,37.37612776096626
WHO,1,19,12.87384178916845
MIX,1,19,22.08357124744899
IND,1,19,13.757671005391288
PAK,1,19,9.36350949576044
BAN,1,19,8.686302685704753
CHI,1,19,34.73867311328088
OAS,1,19,6.822078884476008
BLA,1,19,6.6414404326515255
BLC,1,19,1.5240588604831928
OBL,1,19,0.6412706680721629
OTH,1,19,21.608822748313223
WBI,1,20,199.0892247373035
WHO,1,20,58.839873430866255
MIX,1,20,126.76226321021043
IND,1,20,68.80692689175905
PAK,1,20,49.76068835858614
BAN,1,20,46.11081723344372
CHI,1,20,171.56651227793336
OAS,1,20,36.576746396357066
BLA,1,20,37.904801293553525
BLC,1,20,8.357838852603896
OBL,1,20,3.685224293791327
OTH,1,20,114.22367272939582
WBI,1,21,100.27795118264
WHO,1,21,55.631188197167
MIX,1,21,52.65456799159542
IND,1,21,41.349632368722745
PAK,1,21,20.274480067293464
BAN,1,21,30.037617783929786
CHI,1,21,191.45294030913823
OAS,1,21,49.5289980990307
BLA,1,21,41.38752563547246
BLC,1,21,18.07267306437244
OBL,1,21,17.613748127176123
OTH,1,21,90.32572190082733
WBI,1,22,43.4632438343076
WHO,1,22,20.663656409098817
MIX,1,22,23.52984480871408
IND,1,22,16.500852031403614
PAK,1,22,8.501958189110242
BAN,1,22,12.753832564143517
CHI,1,22,63.59464558890651
OAS,1,22,20.716748623500898
BLA,1,22,16.939456183793496
BLC,1,22,7.673095030150736
OBL,1,22,7.701077750212066
OTH,1,22,35.46472476058648
WBI,1,23,47.70595719979699
WHO,1,23,19.96808593900288
MIX,1,23,26.699387547089454
IND,1,23,16.16056216780065
PAK,1,23,9.263196441254868
BAN,1,23,14.570877166221239
CHI,1,23,61.864047604161115
OAS,1,23,23.42420171229206
BLA,1,23,19.382364301528657
BLC,1,23,8.711703666712808
OBL,1,23,8.584032506432987
OTH,1,23,40.31364711216642
WBI,1,24,44.81940637442281
WHO,1,24,16.71680201092454
MIX,1,24,26.109710019130368
IND,1,24,13.952842149628573
PAK,1,24,8.326233369677482
BAN,1,24,13.311446558698995
CHI,1,24,65.55934900845072
OAS,1,24,21.949154252868674
BLA,1,24,19.291212256566972
BLC,1,24,8.15954463693119
OBL,1,24,7.83511997622014
OTH,1,24,39.91147879318973
WBI,1,25,35.73355874974712
WHO,1,25,11.2720809113721
MIX,1,25,21.958690030984805
IND,1,25,10.46649504484456
PAK,1,25,6.33933532246558
BAN,1,25,10.530164061174583
CHI,1,25,65.00306752437436
OAS,1,25,17.093694271750586
BLA,1,25,14.613226014885486
BLC,1,25,6.672920992720523
OBL,1,25,6.698155409918687
OTH,1,25,30.995068204123505
WBI,1,26,29.562452875269297
WHO,1,26,15.757727593584407
MIX,1,26,25.653033693367547
IND,1,26,18.76262200588463
PAK,1,26,18.217333733260933
BAN,1,26,17.277872204535214
CHI,1,26,66.2725336014424
OAS,1,26,35.86855871766205
BLA,1,26,50.040598841104384
BLC,1,26,8.940187572927869
OBL,1,26,10.945740766847322
OTH,1,26,24.379611725814637
WBI,1,27,23.73417696249525
