NewEthpop_ETH,DC1117EW_C_SEX,DC1117EW_C_AGE,Rate
BAN,1,9,8.132795830889825e-05
CHI,1,9,8.132795830889825e-05
OAS,1,9,0.0004953612006087446
BLA,1,9,0.0005164040989124455
BLC,1,9,5.510725635382229e-05
OBL,1,9,7.911231120491909e-05
OTH,1,9,0.0010794438102817373
WBI,1,10,0.00025593694485455794
WHO,1,10,0.0006298966259373838
MIX,1,10,0.00021968672555640174
IND,1,10,0.00010630002849503281
PAK,1,10,0.00016299337702571789
BAN,1,10,7.79533542296909e-05
CHI,1,10,7.79533542296909e-05
OAS,1,10,0.000474806793944481
BLA,1,10,0.0004949765429409748
BLC,1,10,5.2820648206360765e-05
OBL,1,10,7.582964269019255e-05
OTH,1,10,0.00103465361068499
WBI,1,11,0.0004143741011930941
WHO,1,11,0.001019832632470051
MIX,1,11,0.0003556832699484602
IND,1,11,0.0001721048080395775
PAK,1,11,0.0002638940389940186
BAN,1,11,0.00012621019256235668
CHI,1,11,0.0001262101925623573
OAS,1,11,0.0007687348092434446
BLA,1,11,0.0008013905933330069
BLC,1,11,8.551914471506039e-05
OBL,1,11,0.00012277180245078695
OTH,1,11,0.0016751534649185572
WBI,1,12,0.0004243456704731417
WHO,1,12,0.0010443740594546264
MIX,1,12,0.0003642424930220862
IND,1,12,0.00017624636759133207
PAK,1,12,0.00027024443030670915
BAN,1,12,0.00012924733623364323
CHI,1,12,0.00012924733623364323
OAS,1,12,0.0007872337752412847
BLA,1,12,0.0008206753937073314
BLC,1,12,8.757709204777585e-05
OBL,1,12,0.0001257262041140416
OTH,1,12,0.0017154646445556312
WBI,1,13,0.00028806755697915646
WHO,1,13,0.0007089745573321235
MIX,1,13,0.0002472664443491965
IND,1,13,0.00011964505371735324
PAK,1,13,0.00018345574903327544
BAN,1,13,8.773970605939213e-05
CHI,1,13,8.773970605939213e-05
OAS,1,13,0.000534414573270844
BLA,1,13,0.0005571164552582399
BLC,1,13,5.945181183399913e-05
OBL,1,13,8.534938138290029e-05
OTH,1,13,0.001164545189515571
WBI,1,14,0.0004874989425801106
WHO,1,14,0.00119980309702359
MIX,1,14,0.00041845090582171723
IND,1,14,0.0002024762447524442
PAK,1,14,0.000310463575287081
BAN,1,14,0.0001484825794851255
CHI,1,14,0.0001484825794851255
OAS,1,14,0.000904393893227585
BLA,1,14,0.0009428124627447192
BLC,1,14,0.00010061075848830573
OBL,1,14,0.00014443741464798524
OTH,1,14,0.0019707687822571214
WBI,1,15,0.0004243456704731417
WHO,1,15,0.0010443740594546264
MIX,1,15,0.0003642424930220862
IND,1,15,0.00017624636759133207
PAK,1,15,0.00027024443030670915
BAN,1,15,0.00012924733623364323
CHI,1,15,0.00012924733623364323
OAS,1,15,0.0007872337752412847
BLA,1,15,0.0008206753937073314
BLC,1,15,8.757709204777585e-05
OBL,1,15,0.0001257262041140416
OTH,1,15,0.0017154646445556312
WBI,1,16,0.0007896341343348242
WHO,1,16,0.001943400071549433
MIX,1,16,0.0006777924830592923
IND,1,16,0.00032796410470611095
PAK,1,16,0.0005028782938827032
BAN,1,16,0.0002405070101178146
CHI,1,16,0.0002405070101178146
OAS,1,16,0.0014649063343539614
BLA,1,16,0.0015271354208879412
BLC,1,16,0.00016296586975802165
OBL,1,16,0.00023395479029655344
OTH,1,16,0.003192183952472815
WBI,1,17,0.0015618994361191964
WHO,1,17,0.002733324013208588
MIX,1,17,0.00020756010751189516
IND,1,17,0.0010928675048585451
PAK,1,17,0.00027109891593390365
BAN,1,17,0.00014402129908988666
CHI,1,17,0.004638333014806633
OAS,1,17,0.0012580684067557747
BLA,1,17,0.0004405357383925936
BLC,1,17,0.0
OBL,1,17,0.0
OTH,1,17,0.0005125463879375368
WBI,1,18,0.0021149630608727574
WHO,1,18,0.0037011853565273325
MIX,1,18,0.0002810564817086832
IND,1,18,0.0014798484138946928
PAK,1,18,0.00036709418019093264
BAN,1,18,0.0001950187832264325
CHI,1,18,0.006280751989204238
OAS,1,18,0.0017035464299485499
BLA,1,18,0.0005965280428102661
BLC,1,18,0.0
OBL,1,18,0.0
OTH,1,18,0.0006940374344234774
WBI,1,19,0.004835478144457113
WHO,1,19,0.008462086752799981
MIX,1,19,0.0006425844970074853
IND,1,19,0.003383404086284334
PAK,1,19,0.0008392940369077445
BAN,1,19,0.00044587495710723875
CHI,1,19,0.014359796412718381
OAS,1,19,0.0038948488900249927
BLA,1,19,0.0013638528099750777
BLC,1,19,0.0
OBL,1,19,0.0
OTH,1,19,0.0015867902885286997
WBI,1,20,0.009195344368135233
WHO,1,20,0.016091852644236734
MIX,1,20,0.0012219651416235
IND,1,20,0.006434020541609413
PAK,1,20,0.0015960361033449761
BAN,1,20,0.0008478941799020175
