NewEthpop_ETH,DC1117EW_C_SEX,DC1117EW_C_AGE,Rate
OTH,1,19,0.019041483462344397
WBI,1,20,0.11034413241762281
WHO,1,20,0.19310223173084082
MIX,1,20,0.014663581699482
IND,1,20,0.07720824649931296
PAK,1,20,0.019152433240139714
BAN,1,20,0.01017473015882421
CHI,1,20,0.32768616246801524
OAS,1,20,0.08887926050502329
BLA,1,20,0.031122704015227026
BLC,1,20,0.0
OBL,1,20,0.0
OTH,1,20,0.036210069094639134
WBI,1,21,0.16128688191631954
WHO,1,21,0.2822520433535578
MIX,1,21,0.021433340570240586
IND,1,21,0.11285309932902236
PAK,1,21,0.027994567275416316
BAN,1,21,0.014872113865064861
CHI,1,21,0.4789695494778259
OAS,1,21,0.1299122887624781
BLA,1,21,0.04549117182255147
BLC,1,21,0.0
OBL,1,21,0.0
OTH,1,21,0.052927228755083926
WBI,1,22,0.2056307191514172
WHO,1,22,0.3598537585149789
MIX,1,22,0.02732617298387905
IND,1,22,0.14388066591511808
PAK,1,22,0.03569132797894411
BAN,1,22,0.018961017988814076
CHI,1,22,0.610656314639746
OAS,1,22,0.16563006890228724
BLA,1,22,0.05799840796578416
BLC,1,22,0.0
OBL,1,22,0.0
OTH,1,22,0.06747891696019123
WBI,1,23,0.23639991233495372
WHO,1,23,0.4136998465861689
MIX,1,23,0.03141507710762827
IND,1,23,0.1654099978320016
PAK,1,23,0.041031937446698044
BAN,1,23,0.021798216768558334
CHI,1,23,0.7020308047520997
OAS,1,23,0.19041383471358383
BLA,1,23,0.06667689835088438
BLC,1,23,0.0
OBL,1,23,0.0
OTH,1,23,0.07757600673516325
WBI,1,24,0.22554019709370493
WHO,1,24,0.3946953449139842
MIX,1,24,0.029971934475716718
IND,1,24,0.1578114100966308
PAK,1,24,0.03914701645807905
BAN,1,24,0.020796852493354535
CHI,1,24,0.6697809847124458
OAS,1,24,0.18166662325077315
BLA,1,24,0.06361390174437842
BLC,1,24,0.0
OBL,1,24,0.0
OTH,1,24,0.07401232799105618
WBI,1,25,0.18743064083043515
WHO,1,25,0.328003621453262
MIX,1,25,0.024907572832249644
IND,1,25,0.1311459957289876
PAK,1,25,0.03253234002579551
BAN,1,25,0.01728280563870385
CHI,1,25,0.5566080051288442
OAS,1,25,0.1509703904322072
BLA,1,25,0.05286505254191774
BLC,1,25,0.0
OBL,1,25,0.0
OTH,1,25,0.061506455361269585
WBI,1,26,0.09705883116331046
WHO,1,26,0.2547794318036895
MIX,1,26,0.022349072965235896
IND,1,26,0.10727555023313283
PAK,1,26,0.026180342616419182
BAN,1,26,0.008301084244230449
CHI,1,26,0.13792570744259852
OAS,1,26,0.11621517941922686
BLA,1,26,0.10728755295760314
BLC,1,26,0.005795711098454467
OBL,1,26,0.006324640072488174
OTH,1,26,0.07917957279112166
WBI,1,27,0.08802765901005152
WHO,1,27,0.2310726049013863
MIX,1,27,0.020269526745735653
IND,1,27,0.09729372837953051
PAK,1,27,0.023744302759290254
BAN,1,27,0.007528681362701763
CHI,1,27,0.1250919364879682
OAS,1,27,0.10540153907782528
BLA,1,27,0.09730461426929775
BLC,1,27,0.0052564292623418635
OBL,1,27,0.005736142224147822
OTH,1,27,0.07181203761346325
WBI,1,28,0.0807828117836164
WHO,1,28,0.2120548809319934
MIX,1,28,0.018601305344911775
IND,1,28,0.08928626565557589
PAK,1,28,0.021790100546896573
BAN,1,28,0.00690905627096721
CHI,1,28,0.11479662727145513
OAS,1,28,0.0967267877935411
BLA,1,28,0.08929625561548248
BLC,1,28,0.004823814929636719
OBL,1,28,0.005264046583409387
OTH,1,28,0.06590176750768723
WBI,1,29,0.07133132788287035
WHO,1,29,0.18724473569253464
MIX,1,29,0.016424976815134627
IND,1,29,0.0788398887126461
PAK,1,29,0.019240687126300542
BAN,1,29,0.0061007056741928635
CHI,1,29,0.1013655712019739
OAS,1,29,0.08540987943870014
BLA,1,29,0.07884870986023748
BLC,1,29,0.004259434857428243
OBL,1,29,0.004648159980339171
OTH,1,29,0.05819134643076265
WBI,1,30,0.06779739095333447
WHO,1,30,0.1779681512525023
MIX,1,30,0.01561124133793888
IND,1,30,0.07493395842210616
PAK,1,30,0.018287454138728357
BAN,1,30,0.005798461068377286
CHI,1,30,0.09634366082842274
OAS,1,30,0.08117845495728263
BLA,1,30,0.07494234254742162
BLC,1,30,0.004048411530253749
OBL,1,30,0.004417878213597297
OTH,1,30,0.055308397882983376
WBI,1,31,0.041118655823316884
WHO,1,31,0.10793647153620724
MIX,1,31,0.009468111538263716
IND,1,31,0.04544693538366603
PAK,1,31,0.011091216373394684
BAN,1,31,0.003516727142783683
CHI,1,31,0.058431774064713414
OAS,1,31,0.049234179998971506
BLA,1,31,0.045452020298562996
BLC,1,31,0.002455334018063192
OBL,1,31,0.002679413044954393
OTH,1,31,0.033544166592705864
WBI,1,32,0.036716443310154806
WHO,1,32,0.09638066368915651
MIX,1,32,0.008454444183259309
IND,1,32,0.04058133207964469
PAK,1,32,0.009903777471818056
BAN,1,32,0.0031402221252106012
CHI,1,32,0.052175998388114674
OAS,1,32,0.04396310975294846
BLA,1,32,0.04058587259746602
BLC,1,32,0.002192463018953806
OBL,1,32,0.0023925518769942473
OTH,1,32,0.02995288796354734
WBI,1,33,0.03402866029332461
WHO,1,33,0.08932523326997684
MIX,1,33,0.007835546778068171
IND,1,33,0.03761062453472724
PAK,1,33,0.009178783368594132
BAN,1,33,0.0029103459461396084
CHI,1,33,0.04835651725893506
OAS,1,33,0.04074484324595449
BLA,1,33,0.03761483266940933
BLC,1,33,0.0020319664039196786
OBL,1,33,0.0022174079980638037
OTH,1,33,0.02776022287087013
WBI,1,34,0.030284567490044812
WHO,1,34,0.07949698966136816
MIX,1,34,0.006973420145734002
IND,1,34,0.03347241669952327
PAK,1,34,0.008168863599288468
BAN,1,34,0.0025901274827012035
CHI,1,34,0.04303596432795845
OAS,1,34,0.036261784757816745
BLA,1,34,0.03347616182312461
BLC,1,34,0.0018083939586972483
OBL,1,34,0.001973431853956995
OTH,1,34,0.02470583137345758
WBI,1,35,0.031230268921892405
WHO,1,35,0.08197945591996739
MIX,1,35,0.007191180343856813
IND,1,35,0.034517665650512716
PAK,1,35,0.008423954117089369
BAN,1,35,0.00267100984200396
CHI,1,35,0.04437985583637343
OAS,1,35,0.03739413778805541
BLA,1,35,0.034521527723737094
BLC,1,35,0.0018648649899129538
OBL,1,35,0.0020350565520991936
OTH,1,35,0.025477324646807024
WBI,1,36,0.05998997236721363
WHO,1,36,0.07286335699537104
MIX,1,36,0.005666729688451481
IND,1,36,0.005037093056401318
PAK,1,36,0.013852005905103618
BAN,1,36,0.005666729688451481
CHI,1,36,0.011333459376902933
OAS,1,36,0.04470420087556168
BLA,1,36,0.021587541670291362
BLC,1,36,0.0020404786355022343
OBL,1,36,0.0015574449762129855
OTH,1,36,0.04155601771531085
WBI,1,37,0.050018846871854004
WHO,1,37,0.060752504998861194
MIX,1,37,0.004724844392589751
IND,1,37,0.004199861682302
PAK,1,37,0.011549619626330514
BAN,1,37,0.004724844392589744
CHI,1,37,0.00944968878517952
OAS,1,37,0.03727377243043027
BLA,1,37,0.017999407209865637
BLC,1,37,0.0017013241444707784
OBL,1,37,0.0012985770571734923
OTH,1,37,0.03464885887899147
WBI,1,38,0.05039899010808003
WHO,1,38,0.061214224036852595
MIX,1,38,0.0047607532099734244
IND,1,38,0.00423178063108749
PAK,1,38,0.011637396735490604
BAN,1,38,0.0047607532099734244
CHI,1,38,0.009521506419946806
OAS,1,38,0.037557053100901454
BLA,1,38,0.01813620270466062
BLC,1,38,0.0017142542079687656
OBL,1,38,0.0013084462428080137
OTH,1,38,0.034912190206471815
WBI,1,39,0.04361116933048069
WHO,1,39,0.052969789358480776
MIX,1,39,0.004119566958296933
IND,1,39,0.003661837296263941
PAK,1,39,0.01007005256472582
BAN,1,39,0.004119566958296933
CHI,1,39,0.00823913391659385
OAS,1,39,0.03249880600434248
BLA,1,39,0.01569358841255978
BLC,1,39,0.0014833755672264757
OBL,1,39,0.00113222250153348
OTH,1,39,0.030210157694177456
WBI,1,40,0.04278875418507186
WHO,1,40,0.05197089027628894
MIX,1,40,0.004041880569441931
IND,1,40,0.0035927827283928292
PAK,1,40,0.009880152503080305
BAN,1,40,0.004041880569441931
CHI,1,40,0.008083761138883877
OAS,1,40,0.03188594671448634
BLA,1,40,0.015397640264540727
BLC,1,40,0.0014554022165563342
OBL,1,40,0.0011108711608671129
OTH,1,40,0.029640457509240836
WBI,1,41,0.020780461561456107
WHO,1,41,0.025239788076790046
MIX,1,41,0.0019629490367024448
IND,1,41,0.001744843588179951
PAK,1,41,0.004798319867494858
BAN,1,41,0.0019629490367024448
CHI,1,41,0.0039258980734048895
OAS,1,41,0.015485486845097087
BLA,1,41,0.007477901092199737
BLC,1,41,0.0007068195929891891
OBL,1,41,0.0005394972557107747
OTH,1,41,0.01439495960248458
WBI,1,42,0.01808154988708636
WHO,1,42,0.021961710807062076
MIX,1,42,0.001708006380319126
IND,1,42,0.001518227893617005
PAK,1,42,0.004175126707446759
BAN,1,42,0.001708006380319126
CHI,1,42,0.003416012760638252
OAS,1,42,0.013474272555850904
BLA,1,42,0.006506690972644296
BLC,1,42,0.0006150197238885861
OBL,1,42,0.000469428771552129
OTH,1,42,0.012525380122340224
WBI,1,43,0.016205053358125453
WHO,1,43,0.019682532619525794
MIX,1,43,0.001530750112790816
IND,1,43,0.0013606667669251642
PAK,1,43,0.0037418336090442104
BAN,1,43,0.0015307501127908088
CHI,1,43,0.0030615002255816254
OAS,1,43,0.012075917556460853
BLA,1,43,0.005831429001107853
BLC,1,43,0.0005511932054581242
OBL,1,43,0.0004207116280598517
OTH,1,43,0.01122550082713263
WBI,1,44,0.012347810493039105
WHO,1,44,0.014997555234034706
MIX,1,44,0.001166390007315943
IND,1,44,0.0010367911176141708
PAK,1,44,0.0028511755734389743
BAN,1,44,0.001166390007315943
CHI,1,44,0.002332780014631893
OAS,1,44,0.009201521168825772
BLA,1,44,0.004443390504060735
BLC,1,44,0.00041999425090661984
OBL,1,44,0.00032057083310350367
OTH,1,44,0.008553526720316909
WBI,1,45,0.01196556120010264
WHO,1,45,0.01453327819583282
MIX,1,45,0.0011302822491157263
IND,1,45,0.0010046953325473131
PAK,1,45,0.0027629121645051276
BAN,1,45,0.0011302822491157337
CHI,1,45,0.0022605644982314674
OAS,1,45,0.00891667107635739
BLA,1,45,0.004305837139488506
BLC,1,45,0.0004069925527078224
OBL,1,45,0.00031064697054026207
OTH,1,45,0.008288736493515433
WBI,1,46,0.019471547315946358
WHO,1,46,0.023649990945977726
MIX,1,46,0.0018393073192289888
IND,1,46,0.0016349398393146624
PAK,1,46,0.004496084558115305
BAN,1,46,0.0018393073192289888
CHI,1,46,0.0036786146384579776
OAS,1,46,0.014510091073917585
BLA,1,46,0.007006885025634244
BLC,1,46,0.0006622986264296693
OBL,1,46,0.0005055155445093716
OTH,1,46,0.013488253674345954
WBI,1,47,0.016274553229568493
WHO,1,47,0.0197669466264716
MIX,1,47,0.0015373151597363032
IND,1,47,0.0013665023642100507
PAK,1,47,0.003757881501577632
BAN,1,47,0.0015373151597363032
CHI,1,47,0.0030746303194726064
OAS,1,47,0.01212770848236413
BLA,1,47,0.005856438703757356
BLC,1,47,0.0005535571505851786
OBL,1,47,0.0004225159667077138
OTH,1,47,0.01127364450473294
WBI,1,48,0.017873050272757388
WHO,1,48,0.021708468786224663
MIX,1,48,0.0016883112394826497
IND,1,48,0.001500721101762353
PAK,1,48,0.004126983029846472
BAN,1,48,0.0016883112394826497
CHI,1,48,0.003376622478965292
OAS,1,48,0.013318899778140858
BLA,1,48,0.006431661864695804
BLC,1,48,0.0006079278885074236
OBL,1,48,0.0004640157556085427
OTH,1,48,0.012380949089539448
WBI,1,49,0.011699145026237836
WHO,1,49,0.014209691169207344
MIX,1,49,0.0011051162358246746
IND,1,49,0.0009823255429552637
PAK,1,49,0.0027013952431269774
BAN,1,49,0.0011051162358246746
CHI,1,49,0.0022102324716493493
OAS,1,49,0.008718139193727973
BLA,1,49,0.004209966612665436
BLC,1,49,0.00039793076305411366
OBL,1,49,0.00030373033905679083
OTH,1,49,0.008104185729380918
WBI,1,50,0.014120057214835566
WHO,1,50,0.017150112411152173
MIX,1,50,0.0013337987044260149
IND,1,50,0.0011855988483786782
PAK,1,50,0.0032603968330413837
BAN,1,50,0.0013337987044260223
CHI,1,50,0.0026675974088520367
OAS,1,50,0.01052218977936076
BLA,1,50,0.005081137921622928
BLC,1,50,0.00048027485164650054
OBL,1,50,0.0003665814686239879
OTH,1,50,0.009781190499124187
WBI,1,51,0.026805934737809872
WHO,1,51,0.015142283745022406
MIX,1,51,0.000883120389112259
IND,1,51,0.001766240778224518
PAK,1,51,0.000883120389112259
BAN,1,51,0.0
CHI,1,51,0.001766240778224518
OAS,1,51,0.0022078009727806505
BLA,1,51,0.001846524449962
BLC,1,51,0.0002890212182549208
OBL,1,51,7.225530456373036e-05
OTH,1,51,0.000883120389112259
WBI,1,52,0.025735949947855382
WHO,1,52,0.014537864856040465
MIX,1,52,0.0008478697853451704
IND,1,52,0.0016957395706903482
PAK,1,52,0.0008478697853451704
BAN,1,52,0.0
CHI,1,52,0.0016957395706903482
OAS,1,52,0.0021196744633629333
BLA,1,52,0.0017728186420853664
BLC,1,52,0.0002774846570220573
OBL,1,52,6.93711642555142e-05
OTH,1,52,0.0008478697853451777
WBI,1,53,0.02185021571065183
WHO,1,53,0.012342869943421647
MIX,1,53,0.000719854434822598
IND,1,53,0.0014397088696452005
PAK,1,53,0.000719854434822598
BAN,1,53,0.0
CHI,1,53,0.0014397088696452005
OAS,1,53,0.0017996360870565005
BLA,1,53,0.0015051501819017933
BLC,1,53,0.00023558872412375934
OBL,1,53,5.889718103093981e-05
OTH,1,53,0.000719854434822598
WBI,1,54,0.02185021571065183
WHO,1,54,0.012342869943421647
MIX,1,54,0.000719854434822598
IND,1,54,0.0014397088696452005
PAK,1,54,0.000719854434822598
BAN,1,54,0.0
CHI,1,54,0.0014397088696452005
OAS,1,54,0.0017996360870565005
BLA,1,54,0.0015051501819017933
BLC,1,54,0.00023558872412375934
OBL,1,54,5.889718103093981e-05
OTH,1,54,0.000719854434822598
WBI,1,55,0.02185021571065183
WHO,1,55,0.012342869943421647
MIX,1,55,0.000719854434822598
IND,1,55,0.0014397088696452005
PAK,1,55,0.000719854434822598
BAN,1,55,0.0
CHI,1,55,0.0014397088696452005
OAS,1,55,0.0017996360870565005
BLA,1,55,0.0015051501819017933
BLC,1,55,0.00023558872412375934
OBL,1,55,5.889718103093981e-05
OTH,1,55,0.000719854434822598
WBI,1,56,0.029377652566297346
WHO,1,56,0.01659500984661074
MIX,1,56,0.0009678455244822703
IND,1,56,0.001935691048964548
PAK,1,56,0.0009678455244822778
BAN,1,56,0.0
CHI,1,56,0.001935691048964548
OAS,1,56,0.0024196138112056796
BLA,1,56,0.0020236770057356587
BLC,1,56,0.0003167494443760166
OBL,1,56,7.918736109400414e-05
OTH,1,56,0.0009678455244822703
WBI,1,57,0.015683724421176583
WHO,1,57,0.008859508451657033
MIX,1,57,0.0005166996394280757
IND,1,57,0.001033399278856156
PAK,1,57,0.0005166996394280765
BAN,1,57,0.0
CHI,1,57,0.0010333992788561484
OAS,1,57,0.0012917490985701894
BLA,1,57,0.0010803719733496115
BLC,1,57,0.00016910170017646125
OBL,1,57,4.227542504411535e-05
OTH,1,57,0.0005166996394280765
WBI,1,58,0.012867974973927658
WHO,1,58,0.00726893242802021
MIX,1,58,0.00042393489267258667
IND,1,58,0.0008478697853451704
PAK,1,58,0.00042393489267258667
BAN,1,58,0.0
CHI,1,58,0.0008478697853451777
OAS,1,58,0.0010598372316814738
BLA,1,58,0.0008864093210426794
BLC,1,58,0.00013874232851102827
OBL,1,58,3.468558212775707e-05
OTH,1,58,0.00042393489267258667
WBI,1,59,0.015683724421176583
WHO,1,59,0.008859508451657033
MIX,1,59,0.0005166996394280757
IND,1,59,0.001033399278856156
PAK,1,59,0.0005166996394280765
BAN,1,59,0.0
CHI,1,59,0.0010333992788561484
OAS,1,59,0.0012917490985701894
BLA,1,59,0.0010803719733496115
BLC,1,59,0.00016910170017646125
OBL,1,59,4.227542504411535e-05
OTH,1,59,0.0005166996394280765
WBI,1,60,0.010728005394018464
WHO,1,60,0.006060094650056234
MIX,1,60,0.00035343368513841486
IND,1,60,0.0007068673702768297
PAK,1,60,0.00035343368513841486
BAN,1,60,0.0
CHI,1,60,0.000706867370276829
OAS,1,60,0.0008835842128460317
BLA,1,60,0.0007389977052894125
BLC,1,60,0.00011566920604529978
OBL,1,60,2.8917301511324867e-05
OTH,1,60,0.00035343368513841486
WBI,1,61,0.01005222552667873
WHO,1,61,0.005678356404383408
MIX,1,61,0.0003311701459170969
IND,1,61,0.0006623402918341945
PAK,1,61,0.0003311701459170976
BAN,1,61,0.0
CHI,1,61,0.0006623402918341945
OAS,1,61,0.000827925364792744
BLA,1,61,0.0006924466687357494
BLC,1,61,0.0001083829568455953
OBL,1,61,2.7095739211398863e-05
OTH,1,61,0.0003311701459170976
WBI,1,62,0.011797990183973097
WHO,1,62,0.006664513539038226
MIX,1,62,0.0003886842889055011
IND,1,62,0.0007773685778110008
PAK,1,62,0.0003886842889055011
BAN,1,62,0.0
CHI,1,62,0.0007773685778110008
OAS,1,62,0.0009717107222637491
BLA,1,62,0.0008127035131660458
BLC,1,62,0.00012720576727816405
OBL,1,62,3.180144181954101e-05
OTH,1,62,0.0003886842889055004
WBI,1,63,0.01005222552667873
WHO,1,63,0.005678356404383408
MIX,1,63,0.0003311701459170969
IND,1,63,0.0006623402918341945
PAK,1,63,0.0003311701459170976
BAN,1,63,0.0
CHI,1,63,0.0006623402918341945
OAS,1,63,0.000827925364792744
BLA,1,63,0.0006924466687357494
BLC,1,63,0.0001083829568455953
OBL,1,63,2.7095739211398863e-05
OTH,1,63,0.0003311701459170976
WBI,1,64,0.010193012999041146
WHO,1,64,0.005757885205565239
MIX,1,64,0.00033580838325487206
IND,1,64,0.0006716167665097435
PAK,1,64,0.00033580838325487206
BAN,1,64,0.0
CHI,1,64,0.0006716167665097441
OAS,1,64,0.0008395209581371802
BLA,1,64,0.0007021448013510956
BLC,1,64,0.00010990092542886692
OBL,1,64,2.7475231357216764e-05
OTH,1,64,0.00033580838325487136
WBI,1,65,0.022713712207808167
WHO,1,65,0.012830646590670257
MIX,1,65,0.0007483022904942842
IND,1,65,0.001496604580988561
PAK,1,65,0.0007483022904942842
BAN,1,65,0.0
CHI,1,65,0.001496604580988561
OAS,1,65,0.0018707557262357029
BLA,1,65,0.001564632061942592
BLC,1,65,0.00024489893143449237
OBL,1,65,6.122473285862307e-05
OTH,1,65,0.0007483022904942842
WBI,1,66,0.012072827443866523
WHO,1,66,0.005231558559008826
MIX,1,66,0.0
IND,1,66,0.0005967029656163921
PAK,1,66,0.0005967029656163921
BAN,1,66,0.0017901088968491738
CHI,1,66,0.0
OAS,1,66,0.0005967029656163921
BLA,1,66,0.0
BLC,1,66,0.0
OBL,1,66,0.0
OTH,1,66,0.0011934059312327825
WBI,1,67,0.01566449360841683
WHO,1,67,0.0067879472303139544
MIX,1,67,0.0
IND,1,67,0.0007742220978872711
PAK,1,67,0.0007742220978872639
BAN,1,67,0.002322666293661806
CHI,1,67,0.0
OAS,1,67,0.0007742220978872711
BLA,1,67,0.0
BLC,1,67,0.0
OBL,1,67,0.0
OTH,1,67,0.0015484441957745352
WBI,1,68,0.007183332329100592
WHO,1,68,0.0031127773426102567
MIX,1,68,0.0
IND,1,68,0.0003550382645417531
PAK,1,68,0.0003550382645417531
BAN,1,68,0.0010651147936252573
CHI,1,68,0.0
OAS,1,68,0.0003550382645417531
BLA,1,68,0.0
BLC,1,68,0.0
OBL,1,68,0.0
OTH,1,68,0.0007100765290835062
