NewEthpop_ETH,DC1117EW_C_SEX,DC1117EW_C_AGE,Rate
OAS,1,8,0.05505267935162609
BLA,1,8,0.02925288045117852
BLC,1,8,0.0013316197635500852
OBL,1,8,0.019573474450844897
OTH,1,8,0.05991086469968164
WBI,1,9,0.018304204776558027
WHO,1,9,0.03653581623490245
MIX,1,9,0.021688923907989682
IND,1,9,0.040930384133507955
PAK,1,9,0.03445666343686447
BAN,1,9,0.03812908369446782
CHI,1,9,0.11231522400985267
OAS,1,9,0.05958842566663472
BLA,1,9,0.030783129784809994
BLC,1,9,0.0017079470880316308
OBL,1,9,0.020130171676409313
OTH,1,9,0.06667740813697201
WBI,1,10,0.017168542436406614
WHO,1,10,0.03536229848341266
MIX,1,10,0.021443977128741337
IND,1,10,0.039271426401326
PAK,1,10,0.03342209731287556
BAN,1,10,0.03819455128819419
CHI,1,10,0.10906567096478807
OAS,1,10,0.05839063591611033
BLA,1,10,0.029929601598574634
BLC,1,10,0.0013538876525726617
OBL,1,10,0.019506670783777165
OTH,1,10,0.06101112109628715
WBI,1,11,0.018393276332648333
WHO,1,11,0.041247033515408996
MIX,1,11,0.02403306458539633
IND,1,11,0.04484975528037168
PAK,1,11,0.03944199843123893
BAN,1,11,0.04443022825118633
CHI,1,11,0.10771757296336128
OAS,1,11,0.06672973767617507
BLA,1,11,0.034015091197546775
BLC,1,11,0.0012915375633094472
OBL,1,11,0.02426175580565819
OTH,1,11,0.0733913993561691
WBI,1,12,0.013828359083020115
WHO,1,12,0.0313569732849218
MIX,1,12,0.018281936887535447
IND,1,12,0.03407989075460247
PAK,1,12,0.0302776487039975
BAN,1,12,0.033957417364978294
CHI,1,12,0.08514684065007756
OAS,1,12,0.04641451984198814
BLA,1,12,0.025164496026633443
BLC,1,12,0.0011423427068581833
OBL,1,12,0.018393276332648333
OTH,1,12,0.054234334430046396
WBI,1,13,0.013338465524523427
WHO,1,13,0.03284313219828856
MIX,1,13,0.019016777225280484
IND,1,13,0.033356852398039406
PAK,1,13,0.03126522958214878
BAN,1,13,0.034404556576551636
CHI,1,13,0.078313048187939
OAS,1,13,0.05094759401031408
BLA,1,13,0.02723362827461127
BLC,1,13,0.0014563199420765144
OBL,1,13,0.019528938672799742
OTH,1,13,0.05920719940656822
WBI,1,14,0.01211373162828171
WHO,1,14,0.029388046537545565
MIX,1,14,0.016389166320616433
IND,1,14,0.030615007222689537
PAK,1,14,0.028948478408239903
BAN,1,14,0.03001177010906794
CHI,1,14,0.065175216343509
OAS,1,14,0.0418640767202246
BLA,1,14,0.022887159016294532
BLC,1,14,0.001017642528331754
OBL,1,14,0.01621102320843582
OTH,1,14,0.05160249262646806
WBI,1,15,0.013405269191591157
WHO,1,15,0.03362184027740806
MIX,1,15,0.018994509336257903
IND,1,15,0.03403468693988664
PAK,1,15,0.033263772621925036
BAN,1,15,0.03501425137798979
CHI,1,15,0.06558895372154847
OAS,1,15,0.04622591082196692
BLA,1,15,0.025786660845924243
BLC,1,15,0.0012959911411139623
OBL,1,15,0.01801472221926453
OTH,1,15,0.055593343697094254
WBI,1,16,0.01601061220723263
WHO,1,16,0.004253166803312144
MIX,1,16,0.006880777707976192
IND,1,16,0.0071034565982019595
PAK,1,16,0.003874612689928341
BAN,1,16,0.0031175044631607347
CHI,1,16,0.019439867116709433
OAS,1,16,0.002939361350980121
BLA,1,16,0.002175572757505741
BLC,1,16,0.0005099346586170058
OBL,1,16,0.0001405103797324588
OTH,1,16,0.007615618045721223
WBI,1,17,0.016968131435203423
WHO,1,17,0.0064799557055698126
MIX,1,17,0.009085298721211282
IND,1,17,0.0071034565982019595
PAK,1,17,0.0041195594691766846
BAN,1,17,0.003763273244815457
CHI,1,17,0.022134281688441216
OAS,1,17,0.0032065760192510413
BLA,1,17,0.0030061650180478513
BLC,1,17,0.0006390884149479506
OBL,1,17,0.00027612182387995075
OTH,1,17,0.010577247285723918
WBI,1,18,0.019796153341070665
WHO,1,18,0.00737067126647288
MIX,1,18,0.010755390397904534
IND,1,18,0.008172315271285641
PAK,1,18,0.004965739252034598
BAN,1,18,0.004587185138650795
CHI,1,18,0.02211201379941864
OAS,1,18,0.0035628622436122675
BLA,1,18,0.0034960585765445376
BLC,1,18,0.0007637885934743799
OBL,1,18,0.00033401833533865013
OTH,1,18,0.011980124294146249
WBI,1,19,0.19987234096773396
WHO,1,19,0.06884407373886872
MIX,1,19,0.11809396389010156
IND,1,19,0.07357043318391063
PAK,1,19,0.050072243292836584
BAN,1,19,0.046450816501094935
CHI,1,19,0.18576830541861433
OAS,1,19,0.03648170526457759
BLA,1,19,0.03551572423877821
BLC,1,19,0.008150047382263064
OBL,1,19,0.0034292549094768073
OTH,1,19,0.11555520186263757
WBI,1,20,1.0646482606272916
WHO,1,20,0.3146517295768249
MIX,1,20,0.6778730652952429
IND,1,20,0.3679514807045938
PAK,1,20,0.2660999377464499
BAN,1,20,0.2465819103392712
CHI,1,20,0.9174679800959004
OAS,1,20,0.19559757431206987
BLA,1,20,0.20269947215804024
BLC,1,20,0.044694325414994095
OBL,1,20,0.019707081784980356
OTH,1,20,0.6108217793015819
WBI,1,21,0.5362457282494117
WHO,1,21,0.2974929850115882
MIX,1,21,0.2815752299015798
IND,1,21,0.22112102870974729
PAK,1,21,0.10841967950424312
BAN,1,21,0.1606289721065764
CHI,1,21,1.0238125150221296
OAS,1,21,0.26486095240123375
BLA,1,21,0.22132366649985272
BLC,1,21,0.09664531050466546
OBL,1,21,0.0941911664554873
OTH,1,21,0.48302525080656333
WBI,1,22,0.23242376381982674
WHO,1,22,0.11050083641229314
MIX,1,22,0.1258280471054229
