NewEthpop_ETH,DC1117EW_C_SEX,DC1117EW_C_AGE,Rate
OTH,1,47,0.0028835942687844792
WBI,1,48,0.0391883411848973
WHO,1,48,0.009551328502258824
MIX,1,48,0.0013938157598750176
IND,1,48,0.004195299359775968
PAK,1,48,0.003607716779753078
BAN,1,48,0.0022332137500567215
CHI,1,48,0.00674555845868356
OAS,1,48,0.003455422940872014
BLA,1,48,0.0016409656445943144
BLC,1,48,0.00035057306917749237
OBL,1,48,0.00013857161551382815
OTH,1,48,0.0027913192521833753
WBI,1,49,0.048580588245740484
WHO,1,49,0.011840489878833233
MIX,1,49,0.0017278707767045631
IND,1,49,0.005200784330300781
PAK,1,49,0.00447237617324761
BAN,1,49,0.0027684467975909793
CHI,1,49,0.00836226255208704
OAS,1,49,0.0042835821581058055
BLA,1,49,0.0020342549313152624
BLC,1,49,0.0004345947138563962
OBL,1,49,0.00017178299443863077
OTH,1,49,0.0034603131225413772
WBI,1,50,0.023642552946260362
WHO,1,50,0.005762371741032158
MIX,1,50,0.0008408971113295588
IND,1,50,0.002531048374079709
PAK,1,50,0.002176556404313836
BAN,1,50,0.0013473107748276116
CHI,1,50,0.004069634442015702
OAS,1,50,0.0020846766502781626
BLA,1,50,0.0009900040665734252
BLC,1,50,0.00021150276074344593
OBL,1,50,8.360105729346628e-05
OTH,1,50,0.0016840190529701367
WBI,1,51,0.007772894119318464
WHO,1,51,0.0018944783806133113
MIX,1,51,0.00027645932427273015
IND,1,51,0.0008321254928481253
PAK,1,51,0.0007155801877196179
BAN,1,51,0.0004429514876145579
CHI,1,51,0.0013379620083339263
OAS,1,51,0.0006853731452969278
BLA,1,51,0.00032548078901044157
BLC,1,51,6.953515421702337e-05
OBL,1,51,2.748527911018079e-05
OTH,1,51,0.0005536500996066202
WBI,1,52,0.01230708235558761
WHO,1,52,0.002999590769304417
MIX,1,52,0.00043772726343182324
IND,1,52,0.0013175320303428658
PAK,1,52,0.0011330019638893967
BAN,1,52,0.0007013398553897159
CHI,1,52,0.0021184398465287214
OAS,1,52,0.001085174146720141
BLA,1,52,0.0005153445825998663
BLC,1,52,0.00011009732751028663
OBL,1,52,4.351835859111968e-05
OTH,1,52,0.0008766126577104832
WBI,1,53,0.013602564708807366
WHO,1,53,0.003315337166073302
MIX,1,53,0.00048380381747727846
IND,1,53,0.0014562196124842212
PAK,1,53,0.0012522653285093274
BAN,1,53,0.000775165103325475
CHI,1,53,0.002341433514584378
OAS,1,53,0.0011994030042696206
BLA,1,53,0.0005695913807682729
BLC,1,53,0.00012168651987979026
OBL,1,53,4.809923844281652e-05
OTH,1,53,0.000968887674311587
WBI,1,54,0.013602564708807366
WHO,1,54,0.003315337166073302
MIX,1,54,0.00048380381747727846
IND,1,54,0.0014562196124842212
PAK,1,54,0.0012522653285093274
BAN,1,54,0.000775165103325475
CHI,1,54,0.002341433514584378
OAS,1,54,0.0011994030042696206
BLA,1,54,0.0005695913807682729
BLC,1,54,0.00012168651987979026
OBL,1,54,4.809923844281652e-05
OTH,1,54,0.000968887674311587
WBI,1,55,0.013602564708807366
WHO,1,55,0.003315337166073302
MIX,1,55,0.00048380381747727846
IND,1,55,0.0014562196124842212
PAK,1,55,0.0012522653285093274
BAN,1,55,0.000775165103325475
CHI,1,55,0.002341433514584378
OAS,1,55,0.0011994030042696206
BLA,1,55,0.0005695913807682729
BLC,1,55,0.00012168651987979026
OBL,1,55,4.809923844281652e-05
OTH,1,55,0.000968887674311587
WBI,1,56,0.0
WHO,1,56,0.0
MIX,1,56,0.0
IND,1,56,0.0
PAK,1,56,0.0
BAN,1,56,0.0
CHI,1,56,0.0
OAS,1,56,0.0
BLA,1,56,0.0
BLC,1,56,0.0
OBL,1,56,0.0
OTH,1,56,0.0
WBI,1,57,0.0029148352947444296
WHO,1,57,0.0007104293927299932
MIX,1,57,0.0001036722466022738
IND,1,57,0.0003120470598180472
PAK,1,57,0.00026834257039485616
BAN,1,57,0.00016610680785545848
CHI,1,57,0.0005017357531252238
OAS,1,57,0.00025701492948634864
BLA,1,57,0.00012205529587891604
BLC,1,57,2.607568283138374e-05
OBL,1,57,1.030697966631786e-05
OTH,1,57,0.0002076187873524826
WBI,1,58,0.006153541177793799
WHO,1,58,0.0014997953846522085
MIX,1,58,0.00021886363171591235
IND,1,58,0.0006587660151714329
PAK,1,58,0.0005665009819446976
BAN,1,58,0.00035066992769485763
CHI,1,58,0.0010592199232643607
OAS,1,58,0.0005425870733600682
BLA,1,58,0.0002576722912999328
BLC,1,58,5.504866375514347e-05
OBL,1,58,2.175917929555984e-05
OTH,1,58,0.00043830632885524085
WBI,1,59,0.009392247060843123
WHO,1,59,0.0022891613765744214
MIX,1,59,0.0003340550168295494
IND,1,59,0.0010054849705248216
PAK,1,59,0.0008646593934945396
BAN,1,59,0.0005352330475342568
CHI,1,59,0.001616704093403499
OAS,1,59,0.0008281592172337915
BLA,1,59,0.0003932892867209503
BLC,1,59,8.402164467890313e-05
OBL,1,59,3.321137892480182e-05
OTH,1,59,0.0006689938703579991
WBI,1,60,0.008744505884233244
WHO,1,60,0.0021312881781899787
MIX,1,60,0.00031101673980682215
IND,1,60,0.0009361411794541402
PAK,1,60,0.0008050277111845707
BAN,1,60,0.0004983204235663776
CHI,1,60,0.001505207259375674
OAS,1,60,0.000771044788459048
BLA,1,60,0.00036616588763674736
BLC,1,60,7.82270484941513e-05
OBL,1,60,3.092093899895344e-05
OTH,1,60,0.0006228563620574471
WBI,1,61,0.012630952943892512
WHO,1,61,0.003078527368496635
MIX,1,61,0.0004492464019431872
IND,1,61,0.0013522039258782063
PAK,1,61,0.0011628178050443847
BAN,1,61,0.0007197961673736559
CHI,1,61,0.002174188263542637
OAS,1,61,0.001113731361107509
BLA,1,61,0.0005289062821419684
