TimeOfDeath,TimeOfPregnancy,Parity,Unions,T_Union1Start,T_Union1End,T_Union2Start,T_Union2End
55.08779506326695,,Parity.CHILDLESS,1,28.82082476647917,,,
107.85973561829563,28.222416146741303,Parity.PREGNANT,2,42.298869236762386,54.00945312596451,59.869881377725996,59.995229180073274
50.74432835241271,,Parity.CHILDLESS,1,21.114504745003345,,,
8.202364731649737,,Parity.CHILDLESS,0,,,,
282.8651106571254,,Parity.CHILDLESS,2,31.75729554449944,71.60630226682768,71.74223708905623,125.99298287957431
21.19680203869249,,Parity.CHILDLESS,0,,,,
5.547374746467447,,Parity.CHILDLESS,0,,,,
176.38468414272606,,Parity.CHILDLESS,2,29.93623416152491,41.43889286543721,64.4665217060062,115.12798101793868
115.87559582304405,20.6331630755596,Parity.PREGNANT,2,18.06186597235107,96.54524721258463,100.60061317419006,109.98528517949451
15.893131516755712,,Parity.CHILDLESS,0,,,,
7.736104236086043,,Parity.CHILDLESS,0,,,,
52.536307828052976,,Parity.CHILDLESS,1,28.966771917336885,,,
18.00222017611922,,Parity.CHILDLESS,0,,,,
174.892637282543,,Parity.CHILDLESS,2,21.949331187796606,54.84278536932346,59.50195750391088,65.59360720482782
88.43775943642093,,Parity.CHILDLESS,0,,,,
31.50244815989091,21.371105021615143,Parity.PREGNANT,1,24.89578894899656,,,
38.829186135923244,22.119239936989683,Parity.PREGNANT,2,21.14293980476896,34.6350175082561,34.792766222972446,38.26036347816507
148.54960858481087,25.356386470005674,Parity.PREGNANT,2,25.33947319557793,123.17031571078405,126.63533646875557,
110.48395336611091,18.74798184810112,Parity.PREGNANT,1,21.206318682052082,,,
225.25754858848092,,Parity.CHILDLESS,2,20.679607786870246,24.290237597609927,24.379955534937743,24.535834390443338
242.00026375345604,,Parity.CHILDLESS,2,22.11079339093667,61.9466628631117,62.14950456856788,90.94798924391796
1.9214871957987512,,Parity.CHILDLESS,0,,,,
34.98555502057691,,Parity.CHILDLESS,1,21.97697846873063,,,
23.783507128950678,19.527638458689793,Parity.PREGNANT,1,19.03142708006108,,,
5.1260035805274144,,Parity.CHILDLESS,0,,,,
7.410314504871826,,Parity.CHILDLESS,0,,,,
229.69285336972928,,Parity.CHILDLESS,2,25.52532279083339,70.98853770650017,72.47533850298333,103.34215145230753
110.33492138530596,22.934117417782538,Parity.PREGNANT,2,20.480648947629856,74.54986096217607,78.69262190249528,102.37600479869019
4.6091493563708426,,Parity.CHILDLESS,0,,,,
114.51530439828946,22.96190833696607,Parity.PREGNANT,1,21.330847041553753,,,
16.01349584831201,,Parity.CHILDLESS,0,,,,
39.616142051701146,,Parity.CHILDLESS,0,,,,
13.294060939253809,,Parity.CHILDLESS,0,,,,
56.68884611104689,,Parity.CHILDLESS,1,22.38613147902648,,,
43.76084182697953,22.61754679702606,Parity.PREGNANT,2,21.67303931795894,27.038121310480516,28.592596442256013,
5.1417303216132755,,Parity.CHILDLESS,0,,,,
42.61179323889165,22.027655447233165,Parity.PREGNANT,1,21.80547713308629,,,
68.84722623336314,19.413337951543987,Parity.PREGNANT,1,25.506025033424372,,,
57.81132877731545,,Parity.CHILDLESS,1,27.967762111157818,,,
84.2152420721265,,Parity.CHILDLESS,1,27.03225252657879,,,
8.498422697813208,,Parity.CHILDLESS,0,,,,
10.441372033596998,,Parity.CHILDLESS,0,,,,
6.6897683521606846,,Parity.CHILDLESS,0,,,,
211.31583953333634,,Parity.CHILDLESS,2,39.02750013604333,97.65181742497712,98.34956726652821,112.1057263596857
11.880493782482548,,Parity.CHILDLESS,0,,,,
182.6494532009521,23.532292303921437,Parity.PREGNANT,1,25.429075562973715,,,
156.53028064416048,24.719005825938627,Parity.PREGNANT,2,22.730475797810946,60.52959805314809,60.54112642111412,91.80366481248939
3.048136760644491,,Parity.CHILDLESS,0,,,,
74.64230892438773,23.081456207861518,Parity.PREGNANT,1,21.627350968564855,,,
92.06620891451328,20.20750518525674,Parity.PREGNANT,2,24.522886365450347,28.171050751563605,29.15827884135864,48.838148872850226
17.06536061026005,,Parity.CHILDLESS,0,,,,
248.42962195104542,,Parity.CHILDLESS,2,24.819394095739703,115.11806730806279,115.6533644547282,145.7681666741212
5.5033921931318,,Parity.CHILDLESS,0,,,,
89.20343360504965,19.8412450080362,Parity.PREGNANT,2,17.942928514709344,23.44603466950669,30.042290841932427,
25.79022310009257,,Parity.CHILDLESS,0,,,,
56.51889378267969,,Parity.CHILDLESS,1,23.235637715939056,,,
2.761623467913678,,Parity.CHILDLESS,0,,,,
99.78929459527241,24.71227876656348,Parity.PREGNANT,2,23.67094580011804,84.09557680243472,93.85462345388228,
9.387287948100209,,Parity.CHILDLESS,0,,,,
15.404152800207696,,Parity.CHILDLESS,0,,,,
41.9653094602705,,Parity.CHILDLESS,1,38.428290439956555,,,
57.63037321687677,28.62624917189384,Parity.PREGNANT,1,32.499245647380945,,,
279.0729470234512,,Parity.CHILDLESS,2,32.21500927317159,62.19892163489716,62.7168594856641,115.82909548074673
3.1919962395325494,,Parity.CHILDLESS,0,,,,
76.76474142067815,24.87375898405076,Parity.PREGNANT,1,22.41281975607769,,,
84.75130929872472,,Parity.CHILDLESS,1,33.37590052650232,,,
115.3209602031389,,Parity.CHILDLESS,1,23.051125875721134,,,
26.684947432587375,23.78096116490994,Parity.PREGNANT,1,22.249996394885247,,,
127.14868091237562,26.135448188949454,Parity.PREGNANT,2,23.98390460951688,49.934028377752966,51.83338988449501,60.59335775792316
36.494881820665356,,Parity.CHILDLESS,0,,,,
25.779615594498466,24.5672396988597,Parity.PREGNANT,1,22.286927999663924,,,
87.20242200739425,,Parity.CHILDLESS,2,24.497626496987387,48.53397421115372,54.52133253588846,60.74431243689885
115.76448142343341,23.530057397367564,Parity.PREGNANT,1,22.045110144592044,,,
61.14664227372023,,Parity.CHILDLESS,1,35.66040552196493,,,
101.13488062731449,27.315433582804417,Parity.PREGNANT,1,27.160220881760683,39.280828822163855,,
12.140768924375088,,Parity.CHILDLESS,0,,,,
12.315697991615602,,Parity.CHILDLESS,0,,,,
77.22809115822376,,Parity.CHILDLESS,0,,,,
82.27184960939692,21.842551420826656,Parity.PREGNANT,0,,,,
320.2878987186541,,Parity.CHILDLESS,2,32.72636080336667,89.51314988594237,96.42722302733313,97.86094034641188
92.26828548401026,,Parity.CHILDLESS,1,25.444376082860785,,,
30.04532652737111,,Parity.CHILDLESS,1,28.132695234805034,,,
69.50783365709272,,Parity.CHILDLESS,1,24.44901449908624,,,
804.6559290382302,,Parity.CHILDLESS,2,23.378692162220553,98.6087241140217,98.68424439061211,119.88333577766834
18.871054643362847,,Parity.CHILDLESS,0,,,,
21.48725432137409,,Parity.CHILDLESS,0,,,,
16.25775792640053,,Parity.CHILDLESS,0,,,,
13.095397721871237,,Parity.CHILDLESS,0,,,,
52.464350159574785,25.690135784232233,Parity.PREGNANT,1,29.67454731196687,,,
54.75977866580139,20.720100809339137,Parity.PREGNANT,1,23.329942530637293,,,
7.167892092544682,,Parity.CHILDLESS,0,,,,
7.378053546424581,,Parity.CHILDLESS,0,,,,
315.9206721405321,30.877121756606417,Parity.PREGNANT,0,,,,
53.65326909639674,18.12284942190013,Parity.PREGNANT,0,,,,
85.43904401400567,,Parity.CHILDLESS,0,,,,
194.65211738578927,23.073125281615503,Parity.PREGNANT,2,23.4146557697727,60.31887248681828,128.12266029152653,158.58285134410661
35.36059249487603,23.129930912708588,Parity.PREGNANT,1,27.625451138456768,,,
47.108578555207956,21.49450291275216,Parity.PREGNANT,2,25.82433393755241,31.62425637773976,39.04641512807586,
75.04134325453363,23.598565505464144,Parity.PREGNANT,0,,,,
14.313350304616012,,Parity.CHILDLESS,0,,,,
0.5995970461048244,,Parity.CHILDLESS,0,,,,
371.9689691288295,23.086808277832688,Parity.PREGNANT,2,21.80611299395424,206.90724769130162,208.7318025955496,228.75475386146326
58.41704227810576,24.983562666127767,Parity.PREGNANT,1,24.60087770491495,,,
0.3471651089305576,,Parity.CHILDLESS,0,,,,
165.32703011909408,,Parity.CHILDLESS,2,22.771111191970736,79.21837721856157,82.22016279591583,93.71885532314376
114.69184266866378,,Parity.CHILDLESS,0,,,,
29.373918662742444,,Parity.CHILDLESS,1,23.48817572954308,,,
485.257755482219,,Parity.CHILDLESS,2,24.364426266053048,59.61144029706982,61.21601861794496,61.97164991369215
30.770045746469005,22.3922096721499,Parity.PREGNANT,1,20.608329453759914,,,
166.6976578618824,20.04254678463365,Parity.PREGNANT,2,27.75372723701806,99.46755397587816,105.08480978741365,
220.72916452286216,,Parity.CHILDLESS,2,20.968421002623288,37.0273009031625,38.21983573381052,76.24401522923982
67.27282012137094,20.574518160490232,Parity.PREGNANT,1,29.27657496898098,64.93804696109025,,
40.775359435029365,,Parity.CHILDLESS,1,30.223533165809627,33.299406559755134,,
75.28840831171766,22.292659407439096,Parity.PREGNANT,2,19.767205418316298,60.84818786021661,70.19091808908391,
79.94505250150549,21.166763622276587,Parity.PREGNANT,0,,,,
230.603578831536,20.761137850690375,Parity.PREGNANT,0,,,,
41.946783889919566,,Parity.CHILDLESS,1,26.11221870896344,41.60634483088991,,
38.955860260848844,18.939619920456735,Parity.PREGNANT,1,25.428517956882697,,,
10.720329693708944,,Parity.CHILDLESS,0,,,,
8.379604675718769,,Parity.CHILDLESS,0,,,,
87.7929461293586,25.467262463282587,Parity.PREGNANT,1,27.60633615794943,,,
82.84573495662771,24.326962670359276,Parity.PREGNANT,2,22.722846438978078,28.497913973801204,29.22976101155566,43.03320532746748
43.861835458490084,22.131909984445375,Parity.PREGNANT,1,27.3971872062655,,,
7.839438609508697,,Parity.CHILDLESS,0,,,,
131.4598417555838,,Parity.CHILDLESS,1,30.848932254652617,,,
214.19656525692187,,Parity.CHILDLESS,2,22.531045306023522,60.45438191423077,119.96532649981455,149.0050457932772
130.3888060079913,,Parity.CHILDLESS,2,37.80605040303546,73.00948627514671,73.75767443228654,89.49806700572023
277.70094617855125,22.479558835865245,Parity.PREGNANT,2,22.377769655862927,72.36614367545093,102.78706444935538,141.37058186729905
280.4449052210744,,Parity.CHILDLESS,2,20.85784317840998,110.16430250231676,114.68841345456761,146.80502645520286
26.041048390241095,,Parity.CHILDLESS,0,,,,
36.209924985496706,24.47792598334053,Parity.PREGNANT,1,23.37755978820806,,,
16.760649335030624,,Parity.CHILDLESS,0,,,,
286.3152757190305,,Parity.CHILDLESS,2,23.632872989856956,225.85976550845854,226.37280182857916,272.3280819915797
149.74618709474117,,Parity.CHILDLESS,2,20.092631494479207,54.76318473367545,67.40659130771559,90.46690501808743
97.78662230457401,20.742363359883697,Parity.PREGNANT,2,20.62920875226318,26.227697089110226,27.207588584830557,47.83597128384858
135.20712860050628,19.308029452783888,Parity.PREGNANT,1,25.274261291003107,,,
16.427369305230474,,Parity.CHILDLESS,0,,,,
36.88999026556964,,Parity.CHILDLESS,1,29.695680682559882,,,
202.08373186975842,22.406475568103794,Parity.PREGNANT,2,20.11509486182858,194.5000275858476,194.55648163384438,
71.14903839940094,,Parity.CHILDLESS,0,,,,
37.15956499873265,,Parity.CHILDLESS,1,21.30802025934082,,,
429.53056506210964,,Parity.CHILDLESS,2,20.791590112472413,125.98973461565416,131.80741007607966,143.95200591287738
184.8144362195196,29.17710961838335,Parity.PREGNANT,2,29.522517887125606,39.827521591504606,40.751692043081306,67.2089989532239
59.12985885788016,24.040466229412125,Parity.PREGNANT,2,23.154006484278966,37.10643787272795,39.24128556557161,53.44197330584513
124.0352052599122,39.56749137464031,Parity.PREGNANT,0,,,,
34.961335898579264,22.22400512846628,Parity.PREGNANT,1,20.619504157594932,,,
54.362811085925884,,Parity.CHILDLESS,2,21.26903598810636,27.856423777194657,30.436467567765035,
16.782667220425534,,Parity.CHILDLESS,0,,,,
134.91218082894153,,Parity.CHILDLESS,1,21.542834865074724,,,
148.00776315700423,24.516640372207025,Parity.PREGNANT,2,20.916701240773854,82.57087378244478,86.36209427113668,108.62427734793866
99.1440918229153,20.912960487597026,Parity.PREGNANT,2,20.440219150759,29.015935963570143,35.5773772812442,36.82373611359923
14.484885873547068,,Parity.CHILDLESS,0,,,,
37.8406598082962,,Parity.CHILDLESS,1,36.39715764110919,,,
180.43894940123528,20.550347759438854,Parity.PREGNANT,2,19.191367296555015,30.302213392568348,35.904326138527935,49.311449766857024
94.56239845992269,,Parity.CHILDLESS,1,26.493539701502108,,,
90.95486608291242,24.341624962629524,Parity.PREGNANT,2,22.269280661408928,30.86908238914471,66.0264729436952,83.05687570687049
546.3610808304622,23.24636608802672,Parity.PREGNANT,2,20.633973721556167,185.98419019276002,186.8859693298082,189.73304384048237
46.24360541722136,23.123444332032552,Parity.PREGNANT,1,21.687704588078613,,,
134.20913843007213,22.548304891739374,Parity.PREGNANT,1,23.351115391797936,,,
100.96572610011897,22.78876346953959,Parity.PREGNANT,2,21.142447995381197,71.90230534435355,95.17749605423086,97.04119422358309
126.91358314087942,,Parity.CHILDLESS,2,31.829510254911845,44.68575486885324,64.3460244982301,74.8029061776323
92.04187608847869,,Parity.CHILDLESS,1,21.39769036875773,,,
160.78725513916433,,Parity.CHILDLESS,1,25.009915943534825,,,
19.534923847963498,,Parity.CHILDLESS,0,,,,
41.593037452454745,18.123561836351577,Parity.PREGNANT,2,20.627825280620684,33.02026451921237,33.11836997318219,35.96515175808123
25.505633768584993,21.041184618548034,Parity.PREGNANT,1,18.904892458332366,,,
70.27396222358131,,Parity.CHILDLESS,1,24.134891125382286,,,
32.95372911343614,23.01626056764584,Parity.PREGNANT,1,29.372297963904018,,,
73.64826543834477,21.512658483688515,Parity.PREGNANT,1,20.143605545633747,,,
85.41525121441032,,Parity.CHILDLESS,1,24.777025576149402,,,
43.37654571889084,,Parity.CHILDLESS,1,28.734772966581133,,,
196.30436251022914,23.155258242617585,Parity.PREGNANT,2,22.31279578992096,47.30532245271253,47.58077059103439,71.13311911167918
140.32339909699917,21.611830529728714,Parity.PREGNANT,2,34.8527718460616,39.886233599523024,44.3847514623007,67.74846977918031
8.276426740502785,,Parity.CHILDLESS,0,,,,
200.1132648081529,26.724601056025197,Parity.PREGNANT,2,19.32363988742796,29.81179914759522,148.76631592527602,168.50181703138213
117.37781866453862,30.044538347934477,Parity.PREGNANT,2,41.256047649759935,54.103417294354934,55.74945379208468,66.27145307763564
156.80672818869698,26.900887752842046,Parity.PREGNANT,2,21.246886989427114,25.29509675294828,33.451808312767184,45.40809469160438
11.929631978339934,,Parity.CHILDLESS,0,,,,
130.94709101899647,20.472596607648764,Parity.PREGNANT,2,20.749583396446894,118.92099483315033,123.98552241999448,127.1237749006428
64.8751024473423,,Parity.CHILDLESS,1,23.46022417466839,,,
29.727268263832997,26.072693324460012,Parity.PREGNANT,1,25.45522601863119,,,
167.45480498077882,25.828302695039962,Parity.PREGNANT,2,24.262628414901034,30.75146602381222,61.758640843183294,64.32177539331005
210.99475994274448,,Parity.CHILDLESS,2,23.257256028487472,34.62436271267433,41.499750582914075,42.315809255444314
104.70484318248994,,Parity.CHILDLESS,2,38.41370361319737,43.4764969828399,78.53239138630299,97.9268132468375
5.635283153330816,,Parity.CHILDLESS,0,,,,
155.12264725431885,24.502304588077262,Parity.PREGNANT,1,22.802538280335394,,,
92.9189637454449,22.121334981928403,Parity.PREGNANT,1,27.381361800807333,,,
15.591841910525195,,Parity.CHILDLESS,0,,,,
100.25488984537222,20.288238151830384,Parity.PREGNANT,0,,,,
10.9343177324657,,Parity.CHILDLESS,0,,,,
46.27457336955346,23.854900218158033,Parity.PREGNANT,1,23.631389362123784,,,
333.5077714101863,25.711199175338066,Parity.PREGNANT,2,22.874539815172877,185.85245139918007,188.87416675357795,191.16441118140153
17.759731351492473,,Parity.CHILDLESS,0,,,,
218.15447676040066,19.631343286616428,Parity.PREGNANT,2,18.5187350900028,61.39548170348568,63.385897798918954,78.49049082771639
73.01526569743352,,Parity.CHILDLESS,2,31.549610399084507,35.76709778521469,44.122552051584435,50.136218756793404
92.98949439717862,,Parity.CHILDLESS,2,26.650493880752684,79.15441501055278,80.19660099533014,84.97899917921033
4.499996332951584,,Parity.CHILDLESS,0,,,,
43.366670015400935,,Parity.CHILDLESS,1,21.740382275013673,,,
20.0741964341306,,Parity.CHILDLESS,0,,,,
325.05325198095954,20.214351960432342,Parity.PREGNANT,2,21.743813001829427,307.43534082439027,311.4054500777477,323.38897258410617
343.96729547589956,,Parity.CHILDLESS,2,29.071605812950526,162.85644450972376,165.62878210172985,180.16950665722763
36.05216299542565,18.957195001496498,Parity.PREGNANT,1,17.81818190956352,,,
101.6196009009738,22.169798907343647,Parity.PREGNANT,1,22.944935580294796,,,
51.611361712196015,19.50935681554463,Parity.PREGNANT,1,19.385628995239063,,,
397.74469929231344,,Parity.CHILDLESS,2,22.859880883619713,95.47943782063824,119.39063956841004,149.8581923696091
72.36515366161251,24.652926111138854,Parity.PREGNANT,1,22.512631204931637,,,
24.32415864864588,,Parity.CHILDLESS,0,,,,
71.77278236999499,,Parity.CHILDLESS,1,21.345694430511017,,,
62.670864416940546,,Parity.CHILDLESS,1,26.681614209479115,51.85067781058139,,
85.13332110398288,22.493291447306248,Parity.PREGNANT,2,20.111035076673776,39.34815539846808,42.57970087199888,58.27068511470068
224.60086154642048,22.41641744935312,Parity.PREGNANT,2,20.02306479475584,88.87208344804202,90.95229966580565,140.25408680741344
81.25426108530831,20.708040984695486,Parity.PREGNANT,1,25.4039914559063,,,
63.194733318307144,,Parity.CHILDLESS,2,22.189836185772865,28.723711735818814,30.653043614364936,42.77540791330471
58.86739573746492,18.31525076508972,Parity.PREGNANT,2,24.881573126695386,30.561672507373665,31.993333887279146,39.53082711341381
156.34880179964298,21.967052323280935,Parity.PREGNANT,2,21.40898394138937,30.005955043336066,31.055923372611957,43.54996688222185
73.47850424808905,,Parity.CHILDLESS,2,18.569024642481274,56.03397144122176,57.09985609217969,
12.387287946684701,,Parity.CHILDLESS,0,,,,
85.11540087570923,21.702807288992982,Parity.PREGNANT,1,26.497669010748425,,,
410.94966337792135,,Parity.CHILDLESS,2,22.06784536903605,29.93413688426654,38.556161883012265,79.62429768849934
109.98569810678511,19.706707169833262,Parity.PREGNANT,2,28.108012619051934,46.99771805471846,48.920955790392476,50.02613960727851
13.370820414152933,,Parity.CHILDLESS,0,,,,
175.81123273911865,23.968702480445778,Parity.PREGNANT,2,23.36875845303885,68.81893340210937,72.04974905736472,80.5469699215052
32.90284031049125,,Parity.CHILDLESS,0,,,,
49.50601531078382,33.420347301651155,Parity.PREGNANT,0,,,,
51.6731098760752,20.742512942245487,Parity.PREGNANT,0,,,,
11.042348638163473,,Parity.CHILDLESS,0,,,,
52.2467201471849,20.729574104153706,Parity.PREGNANT,1,32.44168050899893,,,
116.57747347209127,22.70558226808576,Parity.PREGNANT,2,22.795670564805153,64.34761098634952,65.05862512483061,78.08268182699958
66.93187729018776,,Parity.CHILDLESS,1,24.134162312745456,,,
24.708487532746528,,Parity.CHILDLESS,0,,,,
7.4825469412926315,,Parity.CHILDLESS,0,,,,
175.3593607761531,22.986210306371483,Parity.PREGNANT,2,20.752833364348696,77.08621432641871,78.42789323482336,138.9532066394974
64.4425188281685,,Parity.CHILDLESS,1,22.60663859471878,,,
65.0586367158407,19.600260962199695,Parity.PREGNANT,2,19.535324394663526,57.60583866842256,64.32494909039914,
98.04842161247625,23.089279555182372,Parity.PREGNANT,2,23.86243759285889,34.70162257141847,39.13892778373608,53.822693025155246
68.02892737370242,,Parity.CHILDLESS,2,23.181759956697242,31.530426497842175,35.82208396017225,60.555999817365546
0.48115883158464984,,Parity.CHILDLESS,0,,,,
228.9065123631402,25.398035124880295,Parity.PREGNANT,2,22.66599574927222,66.82709865091017,88.07444893469693,91.71609218147984
190.25275878949185,,Parity.CHILDLESS,2,26.081788234411384,122.88030496246725,155.0094205939053,169.4561377437388
39.5202724122946,25.00258274017674,Parity.PREGNANT,1,22.929780362375503,,,
31.192262237744394,21.30666066971216,Parity.PREGNANT,1,21.751115889822454,,,
73.67183612004303,24.448686271586343,Parity.PREGNANT,2,23.90490057408006,41.060651725378044,46.28723110090675,57.190567208029734
196.50970810149093,21.53595631077033,Parity.PREGNANT,2,23.83665829449395,129.10556092875538,138.583297660188,174.4669071573573
21.990042740982574,,Parity.CHILDLESS,0,,,,
99.06306714909333,22.98805524528853,Parity.PREGNANT,2,27.94658389996345,37.89449654225434,38.30181357194867,49.13982373745779
96.71990737276411,23.74682177499878,Parity.PREGNANT,2,20.841726159740997,93.88418821802064,96.38496845873433,
15.11784609674889,,Parity.CHILDLESS,0,,,,
196.49564079296297,,Parity.CHILDLESS,1,29.179430637200475,,,
37.650145971498354,17.793657711938653,Parity.PREGNANT,1,25.801846268443963,,,
7.249103786744753,,Parity.CHILDLESS,0,,,,
